Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                    ..@32350.end	0.435813	0.435813			0.012850	0.012850	0.0	0.0	libavcodec.so.62	..@32350.end	x86inc.asm	0xc8e540
                  ff_hevc_put_bi_qpel_hv32_8_sse4	2.295052	2.295052			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_put_bi_qpel_hv32_8_sse4	dsp_init.c	0xca7fd0
                   func@0xce5f48	1.865913	1.865913			0.055016	0.055016	0.0	0.0	libavcodec.so.62	func@0xce5f48	[Unknown]	0xce5f48
                   ..@18592.end	0.429139	0.429139			0.012653	0.012653	0.0	0.0	libavcodec.so.62	..@18592.end	x86inc.asm	0xce5c30
                  ..@24732.end	0.581336	0.581336			0.017141	0.017141	0.0	0.0	libavcodec.so.62	..@24732.end	x86inc.asm	0xce80c0
                  ..@28245.end	0.435640	0.435640			0.012845	0.012845	0.0	0.0	libavcodec.so.62	..@28245.end	mc.asm	0xce8f90
                  hevc_put_pel_pixels32_8_avx2	0.435163	0.435163			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_put_pel_pixels32_8_avx2	dsp_init.c	0xcb90e0
                   ..@41162.end	0.435163	0.435163			0.012831	0.012831	0.0	0.0	libavcodec.so.62	..@41162.end	x86inc.asm	0xc92690
                  emulated_edge_mc_avx2	0.289726	0.289726			0.0	0.0	0.0	0.0	libavcodec.so.62	emulated_edge_mc_avx2	videodsp_init.c	0xd1a1c0
                   emulated_edge_mc	0.289726	0.289726			0.0	0.0	0.0	0.0	libavcodec.so.62	emulated_edge_mc	videodsp_init.c	0xd1a1ec
                    ff_emu_edge_vvar_sse.body_x_loop	0.289726	0.289726			0.008543	0.008543	0.0	0.0	libavcodec.so.62	ff_emu_edge_vvar_sse.body_x_loop	x86inc.asm	0xd194cd
                 chroma_mc_bi	1.578494	1.578494			0.008564	0.008564	0.0	0.0	libavcodec.so.62	chroma_mc_bi	hevcdec.c	0x593af0
                  hevc_put_epel_hv16_8_sse4	1.288024	1.288024			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_put_epel_hv16_8_sse4	dsp_init.c	0xcbb5d0
                   func@0xc89812	0.708071	0.708071			0.020877	0.020877	0.0	0.0	libavcodec.so.62	func@0xc89812	[Unknown]	0xc89812
                   ..@16688.end	0.579953	0.579953			0.017100	0.017100	0.0	0.0	libavcodec.so.62	..@16688.end	x86inc.asm	0xc896c0
                 ff_hevc_luma_mv_merge_mode	1.308953	1.308953			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_luma_mv_merge_mode	mvs.c	0x5a1220
                  derive_spatial_merge_candidates	1.308953	1.308953			0.008571	0.008571	0.0	0.0	libavcodec.so.62	derive_spatial_merge_candidates	mvs.c	0x5a1293
                   temporal_luma_motion_vector	1.018255	1.018255			0.030023	0.030023	0.0	0.0	libavcodec.so.62	temporal_luma_motion_vector	mvs.c	0x5a0d70
                 ..@17153.end	1.015314	1.015314			0.029936	0.029936	0.0	0.0	libavcodec.so.62	..@17153.end	x86inc.asm	0xc89940
                 ff_hevc_put_bi_epel_hv16_8_sse4	1.014275	1.014275			0.029906	0.029906	0.0	0.0	libavcodec.so.62	ff_hevc_put_bi_epel_hv16_8_sse4	x86inc.asm	0xce3940
                 hevc_put_uni_qpel_hv32_8_sse4	0.871027	0.871027			0.012838	0.012838	0.0	0.0	libavcodec.so.62	hevc_put_uni_qpel_hv32_8_sse4	dsp_init.c	0xcb9310
                  hevc_put_uni_qpel_hv8_8_sse4	0.435607	0.435607			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_put_uni_qpel_hv8_8_sse4	dsp_init.c	0xcb9316
                   ..@33042.end	0.435607	0.435607			0.012844	0.012844	0.0	0.0	libavcodec.so.62	..@33042.end	x86inc.asm	0xc8eab0
                 ..@5074.end	0.724724	0.724724			0.021368	0.021368	0.0	0.0	libavcodec.so.62	..@5074.end	x86inc.asm	0xce23f0
                 hevc_luma_mv_mvp_mode	0.580489	0.580489			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_luma_mv_mvp_mode	hevcdec.c	0x594696
                  ff_hevc_inter_pred_idc_decode	0.291108	0.291108			0.008583	0.008583	0.0	0.0	libavcodec.so.62	ff_hevc_inter_pred_idc_decode	cabac.c	0x4ec7f0
                  ff_hevc_luma_mv_mvp_mode	0.289380	0.289380			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_luma_mv_mvp_mode	mvs.c	0x5a2190
                   temporal_luma_motion_vector	0.289380	0.289380			0.0	0.0	0.0	0.0	libavcodec.so.62	temporal_luma_motion_vector	mvs.c	0x5a0d70
                    derive_temporal_colocated_mvs	0.289380	0.289380			0.0	0.0	0.0	0.0	libavcodec.so.62	derive_temporal_colocated_mvs	mvs.c	0x5a0940
                     check_mvset	0.289380	0.289380			0.008532	0.008532	0.0	0.0	libavcodec.so.62	check_mvset	mvs.c	0x5a07d0
                 ..@7584.end	0.288838	0.288838			0.008516	0.008516	0.0	0.0	libavcodec.so.62	..@7584.end	x86inc.asm	0xce2ae0
                hls_transform_tree	11.576169	11.576169			0.017090	0.017090	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x598b59
                 hls_transform_unit	6.498765	6.498765			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x595220
                  ff_hevc_hls_residual_coding	6.498765	6.498765			0.029473	0.029473	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4ed2c0
                   significant_coeff_flag_decode	2.610563	2.610563			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4eea18
                    get_cabac	2.610563	2.610563			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ea270
                     get_cabac_inline_x86	2.610563	2.610563			0.076972	0.076972	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ea270
                   ..@11123.loop	0.869910	0.869910			0.017102	0.017102	0.0	0.0	libavcodec.so.62	..@11123.loop	x86inc.asm	0xcdca72
                    ff_hevc_idct_transpose_32x32_avx.loop_transpose2	0.289892	0.289892			0.008547	0.008547	0.0	0.0	libavcodec.so.62	ff_hevc_idct_transpose_32x32_avx.loop_transpose2	x86inc.asm	0xcdbf5d
                   ..@11724.loop	0.860586	0.860586			0.025374	0.025374	0.0	0.0	libavcodec.so.62	..@11724.loop	x86inc.asm	0xcdcf64
                   ff_hevc_idct_32x32_8_avx.loop32	0.580514	0.580514			0.017116	0.017116	0.0	0.0	libavcodec.so.62	ff_hevc_idct_32x32_8_avx.loop32	x86inc.asm	0xcdc62c
                   coeff_sign_flag_decode	0.289708	0.289708			0.0	0.0	0.0	0.0	libavcodec.so.62	coeff_sign_flag_decode	cabac.c	0x4ee881
                    get_cabac_bypass_x86	0.289708	0.289708			0.008542	0.008542	0.0	0.0	libavcodec.so.62	get_cabac_bypass_x86	cabac.h	0x4ee88a
                   significant_coeff_group_flag_decode	0.287883	0.287883			0.008488	0.008488	0.0	0.0	libavcodec.so.62	significant_coeff_group_flag_decode	cabac.c	0x4ed757
                 ff_hevc_deblocking_boundary_strengths	2.614078	2.614078			0.034271	0.034271	0.0	0.0	libavcodec.so.62	ff_hevc_deblocking_boundary_strengths	filter.c	0x58e180
                  boundary_strength	0.727632	0.727632			0.021454	0.021454	0.0	0.0	libavcodec.so.62	boundary_strength	filter.c	0x58e2e0
                  boundary_strength	0.724127	0.724127			0.021351	0.021351	0.0	0.0	libavcodec.so.62	boundary_strength	filter.c	0x58e6a0
                 hls_transform_tree	1.883697	1.883697			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x597e80
                  hls_transform_unit	1.883697	1.883697			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x595220
                   ff_hevc_hls_residual_coding	1.883697	1.883697			0.021402	0.021402	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4ed2c0
                    significant_coeff_flag_decode	0.434296	0.434296			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4eea18
                     get_cabac	0.434296	0.434296			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ea270
                      get_cabac_inline_x86	0.434296	0.434296			0.012805	0.012805	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ea270
                    ff_hevc_idct_16x16_8_avx.loop16	0.432437	0.432437			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_idct_16x16_8_avx.loop16	x86inc.asm	0xcdd005
                     ..@9298.end	0.432437	0.432437			0.012750	0.012750	0.0	0.0	libavcodec.so.62	..@9298.end	x86inc.asm	0xcdb970
                    memset	0.291094	0.291094			0.0	0.0	0.0	0.0	libavcodec.so.62	memset	string_fortified.h	0x4ed3d1
                     __memset_evex_unaligned_erms	0.291094	0.291094			0.008583	0.008583	0.0	0.0	libc.so.6	__memset_evex_unaligned_erms	memset-vec-unaligned-erms.S	0x1993c0
                ff_hevc_deblocking_boundary_strengths	2.183605	2.183605			0.012693	0.012693	0.0	0.0	libavcodec.so.62	ff_hevc_deblocking_boundary_strengths	filter.c	0x58e180
                 boundary_strength	1.015962	1.015962			0.029955	0.029955	0.0	0.0	libavcodec.so.62	boundary_strength	filter.c	0x58e6a0
                 boundary_strength	0.737140	0.737140			0.021734	0.021734	0.0	0.0	libavcodec.so.62	boundary_strength	filter.c	0x58e2e0
                intra_prediction_unit_default_value	0.435503	0.435503			0.0	0.0	0.0	0.0	libavcodec.so.62	intra_prediction_unit_default_value	hevcdec.c	0x5939b0
                 memset	0.435503	0.435503			0.0	0.0	0.0	0.0	libavcodec.so.62	memset	string_fortified.h	0x593a20
                  __memset_evex_unaligned_erms	0.435503	0.435503			0.012841	0.012841	0.0	0.0	libc.so.6	__memset_evex_unaligned_erms	memset-vec-unaligned-erms.S	0x1993c0
                ff_hevc_part_mode_decode	0.435138	0.435138			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_part_mode_decode	cabac.c	0x4ec160
                 get_cabac	0.435138	0.435138			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ec16f
                  get_cabac_inline_x86	0.435138	0.435138			0.012830	0.012830	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ec16f
                ff_hevc_skip_flag_decode	0.435111	0.435111			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_skip_flag_decode	cabac.c	0x4eb420
                 get_cabac	0.435111	0.435111			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4eb47a
                  get_cabac_inline_x86	0.435111	0.435111			0.012829	0.012829	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4eb47a
                set_ct_depth	0.290856	0.290856			0.0	0.0	0.0	0.0	libavcodec.so.62	set_ct_depth	hevcdec.c	0x598d6b
                 memset	0.290856	0.290856			0.008576	0.008576	0.0	0.0	libavcodec.so.62	memset	string_fortified.h	0x598db0
                ff_hevc_set_qPy	0.289548	0.289548			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_set_qPy	filter.c	0x58e020
                 get_qPy_pred	0.289548	0.289548			0.008537	0.008537	0.0	0.0	libavcodec.so.62	get_qPy_pred	filter.c	0x58e029
               hls_coding_quadtree	28.835430	28.835430			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_coding_quadtree	hevcdec.c	0x59a250
                hls_coding_unit	19.437158	19.437158			0.008687	0.008687	0.0	0.0	libavcodec.so.62	hls_coding_unit	hevcdec.c	0x598590
                 hls_prediction_unit	9.420767	9.420767			0.017071	0.017071	0.0	0.0	libavcodec.so.62	hls_prediction_unit	hevcdec.c	0x594340
                  luma_mc_bi	3.764052	3.764052			0.0	0.0	0.0	0.0	libavcodec.so.62	luma_mc_bi	hevcdec.c	0x5948a0
                   hevc_put_qpel_hv16_8_sse4	1.148334	1.148334			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_put_qpel_hv16_8_sse4	dsp_init.c	0xcb9730
                    hevc_put_qpel_hv8_8_sse4	1.148334	1.148334			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_put_qpel_hv8_8_sse4	dsp_init.c	0xcb9736
                     ..@32350.end	0.859895	0.859895			0.025354	0.025354	0.0	0.0	libavcodec.so.62	..@32350.end	x86inc.asm	0xc8e540
                     func@0xc8e95e	0.288439	0.288439			0.008505	0.008505	0.0	0.0	libavcodec.so.62	func@0xc8e95e	[Unknown]	0xc8e95e
                   ff_hevc_put_bi_qpel_hv16_8_sse4	0.579769	0.579769			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_put_bi_qpel_hv16_8_sse4	dsp_init.c	0xca80d0
                    func@0xce5f48	0.579769	0.579769			0.017094	0.017094	0.0	0.0	libavcodec.so.62	func@0xce5f48	[Unknown]	0xce5f48
                   func@0xce5f48	0.579704	0.579704			0.017092	0.017092	0.0	0.0	libavcodec.so.62	func@0xce5f48	[Unknown]	0xce5f48
                   ..@15568.end	0.436450	0.436450			0.012869	0.012869	0.0	0.0	libavcodec.so.62	..@15568.end	x86inc.asm	0xce4da0
                   ..@28008.end	0.435139	0.435139			0.012830	0.012830	0.0	0.0	libavcodec.so.62	..@28008.end	mc.asm	0xce8f20
                   ..@15832.end	0.294293	0.294293			0.008677	0.008677	0.0	0.0	libavcodec.so.62	..@15832.end	x86inc.asm	0xce4ec0
                   ..@18592.end	0.290363	0.290363			0.008561	0.008561	0.0	0.0	libavcodec.so.62	..@18592.end	x86inc.asm	0xce5c30
                  chroma_mc_bi	1.593959	1.593959			0.012816	0.012816	0.0	0.0	libavcodec.so.62	chroma_mc_bi	hevcdec.c	0x593af0
                   hevc_put_epel_hv8_8_sse4	0.870113	0.870113			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_put_epel_hv8_8_sse4	dsp_init.c	0xcbb8c0
                    ..@16065.end	0.870113	0.870113			0.025655	0.025655	0.0	0.0	libavcodec.so.62	..@16065.end	x86inc.asm	0xc893b0
                   hevc_put_epel_v8_8_sse4	0.289188	0.289188			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_put_epel_v8_8_sse4	dsp_init.c	0xcbc660
                    ..@6480.end	0.289188	0.289188			0.008527	0.008527	0.0	0.0	libavcodec.so.62	..@6480.end	x86inc.asm	0xc87240
                  hevc_luma_mv_mvp_mode	1.306110	1.306110			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_luma_mv_mvp_mode	hevcdec.c	0x594696
                   ff_hevc_luma_mv_mvp_mode	1.306110	1.306110			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_luma_mv_mvp_mode	mvs.c	0x5a2190
                    temporal_luma_motion_vector	0.725165	0.725165			0.021381	0.021381	0.0	0.0	libavcodec.so.62	temporal_luma_motion_vector	mvs.c	0x5a0d70
                    mv_mp_mode_mx	0.290602	0.290602			0.008568	0.008568	0.0	0.0	libavcodec.so.62	mv_mp_mode_mx	mvs.c	0x5a2478
                    mv_mp_mode_mx	0.290343	0.290343			0.008561	0.008561	0.0	0.0	libavcodec.so.62	mv_mp_mode_mx	mvs.c	0x5a24ab
                  ..@11053.end	0.580429	0.580429			0.017114	0.017114	0.0	0.0	libavcodec.so.62	..@11053.end	x86inc.asm	0xce37b0
                  ..@26512.end	0.436050	0.436050			0.012857	0.012857	0.0	0.0	libavcodec.so.62	..@26512.end	x86inc.asm	0xc8c660
                  ..@16375.end	0.435983	0.435983			0.012855	0.012855	0.0	0.0	libavcodec.so.62	..@16375.end	x86inc.asm	0xc89530
                  ff_hevc_luma_mv_merge_mode	0.434637	0.434637			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_luma_mv_merge_mode	mvs.c	0x5a1220
                   derive_spatial_merge_candidates	0.434637	0.434637			0.012815	0.012815	0.0	0.0	libavcodec.so.62	derive_spatial_merge_candidates	mvs.c	0x5a1293
                  ..@1279.end	0.290559	0.290559			0.008567	0.008567	0.0	0.0	libavcodec.so.62	..@1279.end	x86inc.asm	0xc86890
                 hls_transform_tree	6.818607	6.818607			0.008515	0.008515	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x598b59
                  hls_transform_tree	3.337590	3.337590			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x597e80
                   hls_transform_unit	1.741322	1.741322			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x595220
                    ff_hevc_hls_residual_coding	1.451425	1.451425			0.017143	0.017143	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4ed2c0
                     last_significant_coeff_xy_prefix_decode	0.290150	0.290150			0.0	0.0	0.0	0.0	libavcodec.so.62	last_significant_coeff_xy_prefix_decode	cabac.c	0x4ed47d
                      get_cabac	0.290150	0.290150			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ea270
                       get_cabac_inline_x86	0.290150	0.290150			0.008555	0.008555	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ea270
                     significant_coeff_flag_decode_0	0.290033	0.290033			0.008552	0.008552	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode_0	cabac.c	0x4eeac4
                     significant_coeff_flag_decode	0.289823	0.289823			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4eea18
                      get_cabac	0.289823	0.289823			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ea270
                       get_cabac_inline_x86	0.289823	0.289823			0.008545	0.008545	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ea270
                    intra_pred_3_8	0.289897	0.289897			0.0	0.0	0.0	0.0	libavcodec.so.62	intra_pred_3_8	pred_template.c	0x5b6aa0
                     intra_pred_8	0.289897	0.289897			0.008548	0.008548	0.0	0.0	libavcodec.so.62	intra_pred_8	pred_template.c	0x5b6abc
                   ff_hevc_deblocking_boundary_strengths	1.160682	1.160682			0.034223	0.034223	0.0	0.0	libavcodec.so.62	ff_hevc_deblocking_boundary_strengths	filter.c	0x58e180
                   hls_transform_tree	0.435586	0.435586			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x5977c0
                    hls_transform_unit	0.435586	0.435586			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x595220
                     ff_hevc_hls_residual_coding	0.435586	0.435586			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4ed2c0
                      significant_coeff_flag_decode_0	0.435586	0.435586			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode_0	cabac.c	0x4eeac4
                       get_cabac	0.435586	0.435586			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ea270
                        get_cabac_inline_x86	0.435586	0.435586			0.012843	0.012843	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ea270
                  hls_transform_unit	2.175450	2.175450			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x595220
                   ff_hevc_hls_residual_coding	2.175450	2.175450			0.021370	0.021370	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4ed2c0
                    significant_coeff_flag_decode	0.723591	0.723591			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4eea18
                     get_cabac	0.723591	0.723591			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ea270
                      get_cabac_inline_x86	0.723591	0.723591			0.021335	0.021335	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ea270
                    coeff_abs_level_greater1_flag_decode	0.435765	0.435765			0.0	0.0	0.0	0.0	libavcodec.so.62	coeff_abs_level_greater1_flag_decode	cabac.c	0x4eda64
                     get_cabac	0.435765	0.435765			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ea270
                      get_cabac_inline_x86	0.435765	0.435765			0.012848	0.012848	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ea270
                    func@0xcdd431	0.291326	0.291326			0.008590	0.008590	0.0	0.0	libavcodec.so.62	func@0xcdd431	[Unknown]	0xcdd431
                  ff_hevc_deblocking_boundary_strengths	0.580781	0.580781			0.008525	0.008525	0.0	0.0	libavcodec.so.62	ff_hevc_deblocking_boundary_strengths	filter.c	0x58e180
                   boundary_strength	0.291643	0.291643			0.008599	0.008599	0.0	0.0	libavcodec.so.62	boundary_strength	filter.c	0x58e6a0
                  ff_hevc_cbf_cb_cr_decode	0.436000	0.436000			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_cbf_cb_cr_decode	cabac.c	0x4ecd30
                   get_cabac	0.436000	0.436000			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecd3d
                    get_cabac_inline_x86	0.436000	0.436000			0.012855	0.012855	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecd3d
                 ff_hevc_deblocking_boundary_strengths	2.032200	2.032200			0.059919	0.059919	0.0	0.0	libavcodec.so.62	ff_hevc_deblocking_boundary_strengths	filter.c	0x58e180
                 intra_prediction_unit_default_value	0.580534	0.580534			0.017117	0.017117	0.0	0.0	libavcodec.so.62	intra_prediction_unit_default_value	hevcdec.c	0x5939b0
                 ff_hevc_skip_flag_decode	0.290406	0.290406			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_skip_flag_decode	cabac.c	0x4eb420
                  get_cabac	0.290406	0.290406			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4eb47a
                   get_cabac_inline_x86	0.290406	0.290406			0.008563	0.008563	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4eb47a
                hls_coding_quadtree	9.106296	9.106296			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_coding_quadtree	hevcdec.c	0x59a250
                 hls_coding_unit	9.106296	9.106296			0.034384	0.034384	0.0	0.0	libavcodec.so.62	hls_coding_unit	hevcdec.c	0x598590
                  hls_transform_tree	4.842827	4.842827			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x598b59
                   hls_transform_tree	2.957328	2.957328			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x597e80
                    hls_transform_unit	2.319670	2.319670			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x595220
                     ff_hevc_hls_residual_coding	2.029385	2.029385			0.021388	0.021388	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4ed2c0
                      significant_coeff_flag_decode	0.724225	0.724225			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4eea18
                       get_cabac	0.724225	0.724225			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ea270
                        get_cabac_inline_x86	0.724225	0.724225			0.021354	0.021354	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ea270
                      transform_4x4_luma_8	0.291038	0.291038			0.0	0.0	0.0	0.0	libavcodec.so.62	transform_4x4_luma_8	dsp_template.c	0x4fbc80
                       av_clip_int16_c	0.291038	0.291038			0.008581	0.008581	0.0	0.0	libavcodec.so.62	av_clip_int16_c	common.h	0x4fc0f2
                      last_significant_coeff_xy_prefix_decode	0.288742	0.288742			0.0	0.0	0.0	0.0	libavcodec.so.62	last_significant_coeff_xy_prefix_decode	cabac.c	0x4ed47d
                       get_cabac	0.288742	0.288742			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ea270
                        get_cabac_inline_x86	0.288742	0.288742			0.008514	0.008514	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ea270
