Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                   ff_put_h264_qpel16_hv_lowpass_ssse3	1.841619	1.841619			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel16_hv_lowpass_ssse3	h264_qpel.c	0xc7c833
                    ff_put_h264_qpel8or16_hv_lowpass_ssse3	1.841619	1.841619			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv_lowpass_ssse3	h264_qpel.c	0xc7c833
                     put_h264_qpel8or16_hv1_lowpass_sse2	1.128273	1.128273			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8or16_hv1_lowpass_sse2	h264_qpel.c	0xc7c833
                      ..@5412.end	1.128273	1.128273			0.021093	0.021093	0.0	0.0	libavcodec.so.62	..@5412.end	x86inc.asm	0xc84f70
                     ff_put_h264_qpel8or16_hv2_lowpass_ssse3.op16	0.713347	0.713347			0.013336	0.013336	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv2_lowpass_ssse3.op16	x86inc.asm	0xc85537
                  emulated_edge_mc_avx2	2.075569	2.075569			0.0	0.0	0.0	0.0	libavcodec.so.62	emulated_edge_mc_avx2	videodsp_init.c	0xd1a1c0
                   emulated_edge_mc	2.075569	2.075569			0.0	0.0	0.0	0.0	libavcodec.so.62	emulated_edge_mc	videodsp_init.c	0xd1a1ec
                    ..@2761.branch_instr	1.151239	1.151239			0.021523	0.021523	0.0	0.0	libavcodec.so.62	..@2761.branch_instr	x86inc.asm	0xd198fa
                    ..@2638.end	0.474926	0.474926			0.008879	0.008879	0.0	0.0	libavcodec.so.62	..@2638.end	x86inc.asm	0xd198d0
                    ..@4531.branch_instr	0.449404	0.449404			0.008402	0.008402	0.0	0.0	libavcodec.so.62	..@4531.branch_instr	x86inc.asm	0xd19daa
                  put_h264_qpel16_mc11_ssse3	1.664602	1.664602			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel16_mc11_ssse3	h264_qpel.c	0xc7bda0
                   ff_put_h264_qpel16_v_lowpass_sse2	1.188571	1.188571			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel16_v_lowpass_sse2	h264_qpel.c	0xc7bda6
                    ..@3110.end	1.188571	1.188571			0.022221	0.022221	0.0	0.0	libavcodec.so.62	..@3110.end	x86inc.asm	0xc842b0
                   ..@7224.end	0.476031	0.476031			0.008900	0.008900	0.0	0.0	libavcodec.so.62	..@7224.end	x86inc.asm	0xc85910
                  ff_put_pixels16_sse2.loop	1.189227	1.189227			0.022233	0.022233	0.0	0.0	libavcodec.so.62	ff_put_pixels16_sse2.loop	x86inc.asm	0xc69f64
                  ..@2290.end	1.164267	1.164267			0.021766	0.021766	0.0	0.0	libavcodec.so.62	..@2290.end	x86inc.asm	0xc83ee0
                  put_h264_qpel16_mc01_sse2	1.126097	1.126097			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel16_mc01_sse2	h264_qpel.c	0xc7f850
                   ff_put_h264_qpel16_v_lowpass_sse2	1.126097	1.126097			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel16_v_lowpass_sse2	h264_qpel.c	0xc7f856
                    ..@3534.branch_instr	1.126097	1.126097			0.021053	0.021053	0.0	0.0	libavcodec.so.62	..@3534.branch_instr	x86inc.asm	0xc8453f
                  put_h264_qpel8_mc31_ssse3	0.949799	0.949799			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc31_ssse3	h264_qpel.c	0xc7b9c0
                   ff_put_h264_qpel8_v_lowpass_sse2	0.949799	0.949799			0.008869	0.008869	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_v_lowpass_sse2	h264_qpel.c	0xc7b9c6
                    ..@3110.end	0.475413	0.475413			0.008888	0.008888	0.0	0.0	libavcodec.so.62	..@3110.end	x86inc.asm	0xc842b0
                  put_h264_qpel16_mc20_ssse3	0.927263	0.927263			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel16_mc20_ssse3	h264_qpel.c	0xc7d040
                   ff_put_h264_qpel16_h_lowpass_ssse3	0.927263	0.927263			0.008899	0.008899	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel16_h_lowpass_ssse3	h264_qpel.c	0xc7d046
                    ..@1474.end	0.451262	0.451262			0.008437	0.008437	0.0	0.0	libavcodec.so.62	..@1474.end	x86inc.asm	0xc83b00
                  ..@3110.end	0.926689	0.926689			0.017325	0.017325	0.0	0.0	libavcodec.so.62	..@3110.end	x86inc.asm	0xc842b0
                  ..@1474.end	0.925507	0.925507			0.017303	0.017303	0.0	0.0	libavcodec.so.62	..@1474.end	x86inc.asm	0xc83b00
                  put_h264_qpel16_mc32_ssse3	0.713709	0.713709			0.013343	0.013343	0.0	0.0	libavcodec.so.62	put_h264_qpel16_mc32_ssse3	h264_qpel.c	0xc7cbb0
                  put_h264_qpel16_mc31_ssse3	0.713224	0.713224			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel16_mc31_ssse3	h264_qpel.c	0xc7bc30
                   ..@7224.end	0.713224	0.713224			0.013334	0.013334	0.0	0.0	libavcodec.so.62	..@7224.end	x86inc.asm	0xc85910
                  put_h264_qpel8_mc11_ssse3	0.712902	0.712902			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc11_ssse3	h264_qpel.c	0xc7bae0
                   ff_put_h264_qpel8_v_lowpass_sse2	0.712902	0.712902			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_v_lowpass_sse2	h264_qpel.c	0xc7bae6
                    ..@3110.end	0.712902	0.712902			0.013328	0.013328	0.0	0.0	libavcodec.so.62	..@3110.end	x86inc.asm	0xc842b0
                  ..@3929.end	0.675854	0.675854			0.012635	0.012635	0.0	0.0	libavcodec.so.62	..@3929.end	h264_chromamc.asm	0xc6b5f0
                  put_h264_qpel8_mc33_ssse3	0.478261	0.478261			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc33_ssse3	h264_qpel.c	0xc7b940
                   ff_put_h264_qpel8_v_lowpass_sse2	0.478261	0.478261			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_v_lowpass_sse2	h264_qpel.c	0xc7b946
                    ..@3110.end	0.478261	0.478261			0.008941	0.008941	0.0	0.0	libavcodec.so.62	..@3110.end	x86inc.asm	0xc842b0
                  put_h264_qpel8_mc03_sse2	0.476764	0.476764			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc03_sse2	h264_qpel.c	0xc7f6a0
                   ff_put_h264_qpel8_v_lowpass_sse2	0.476764	0.476764			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_v_lowpass_sse2	h264_qpel.c	0xc7f6a6
                    ..@3110.end	0.476764	0.476764			0.008913	0.008913	0.0	0.0	libavcodec.so.62	..@3110.end	x86inc.asm	0xc842b0
                  put_h264_qpel16_mc03_sse2	0.476421	0.476421			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel16_mc03_sse2	h264_qpel.c	0xc7f7a0
                   ff_put_h264_qpel16_v_lowpass_sse2	0.476421	0.476421			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel16_v_lowpass_sse2	h264_qpel.c	0xc7f7a6
                    ..@3110.end	0.476421	0.476421			0.008907	0.008907	0.0	0.0	libavcodec.so.62	..@3110.end	x86inc.asm	0xc842b0
                  put_h264_qpel8_mc23_ssse3	0.475718	0.475718			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc23_ssse3	h264_qpel.c	0xc7c570
                   ff_put_h264_qpel8_hv_lowpass_ssse3	0.475718	0.475718			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_hv_lowpass_ssse3	h264_qpel.c	0xc7c576
                    ff_put_h264_qpel8or16_hv_lowpass_ssse3	0.475718	0.475718			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv_lowpass_ssse3	h264_qpel.c	0xc7c576
                     ff_put_h264_qpel8or16_hv2_lowpass_ssse3.loop8	0.475718	0.475718			0.008894	0.008894	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv2_lowpass_ssse3.loop8	x86inc.asm	0xc854bc
                  ..@7224.end	0.475132	0.475132			0.008883	0.008883	0.0	0.0	libavcodec.so.62	..@7224.end	x86inc.asm	0xc85910
                  put_h264_qpel16_mc33_ssse3	0.475119	0.475119			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel16_mc33_ssse3	h264_qpel.c	0xc7bb80
                   ff_put_h264_qpel16_v_lowpass_sse2	0.475119	0.475119			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel16_v_lowpass_sse2	h264_qpel.c	0xc7bb86
                    ..@3110.end	0.475119	0.475119			0.008883	0.008883	0.0	0.0	libavcodec.so.62	..@3110.end	x86inc.asm	0xc842b0
                  put_h264_qpel8_mc12_ssse3	0.475091	0.475091			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc12_ssse3	h264_qpel.c	0xc7cd90
                   ff_put_h264_qpel8_hv_lowpass_ssse3	0.475091	0.475091			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_hv_lowpass_ssse3	h264_qpel.c	0xc7cd96
                    ff_put_h264_qpel8or16_hv_lowpass_ssse3	0.475091	0.475091			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv_lowpass_ssse3	h264_qpel.c	0xc7cd96
                     ff_put_h264_qpel8or16_hv2_lowpass_ssse3.loop8	0.475091	0.475091			0.008882	0.008882	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv2_lowpass_ssse3.loop8	x86inc.asm	0xc854bc
                  put_h264_qpel8_mc00_8_c	0.472861	0.472861			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc00_8_c	h264qpel_template.c	0x458210
                   put_pixels8_8_c	0.472861	0.472861			0.008840	0.008840	0.0	0.0	libavcodec.so.62	put_pixels8_8_c	pel_template.c	0x45821c
                  put_h264_qpel8_mc22_ssse3	0.451911	0.451911			0.0	0.0	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc22_ssse3	h264_qpel.c	0xc7be60
                   ff_put_h264_qpel8_hv_lowpass_ssse3	0.451911	0.451911			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_hv_lowpass_ssse3	h264_qpel.c	0xc7be66
                    ff_put_h264_qpel8or16_hv_lowpass_ssse3	0.451911	0.451911			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv_lowpass_ssse3	h264_qpel.c	0xc7be66
                     ff_put_h264_qpel8or16_hv2_lowpass_ssse3.loop8	0.451911	0.451911			0.008449	0.008449	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8or16_hv2_lowpass_ssse3.loop8	x86inc.asm	0xc854bc
               prefetch_motion	1.905463	1.905463			0.0	0.0	0.0	0.0	libavcodec.so.62	prefetch_motion	h264_mb.c	0x3f70db
                ..@7058.end	1.905463	1.905463			0.035623	0.035623	0.0	0.0	libavcodec.so.62	..@7058.end	videodsp.asm	0xd1a1b0
              hl_decode_mb_idct_luma	4.239253	4.239253			0.0	0.0	0.0	0.0	libavcodec.so.62	hl_decode_mb_idct_luma	h264_mb.c	0x3f743e
               ..@3394.branch_instr	1.621830	1.621830			0.008891	0.008891	0.0	0.0	libavcodec.so.62	..@3394.branch_instr	h264_idct.asm	0xc72c58
                ..@3054.end	1.146263	1.146263			0.021430	0.021430	0.0	0.0	libavcodec.so.62	..@3054.end	x86inc.asm	0xc72ab0
               ..@3429.branch_instr	1.188850	1.188850			0.0	0.0	0.0	0.0	libavcodec.so.62	..@3429.branch_instr	h264_idct.asm	0xc72cd5
                ..@3054.end	1.188850	1.188850			0.022226	0.022226	0.0	0.0	libavcodec.so.62	..@3054.end	x86inc.asm	0xc72ab0
               ..@3422.branch_instr	0.476754	0.476754			0.0	0.0	0.0	0.0	libavcodec.so.62	..@3422.branch_instr	h264_idct.asm	0xc72cbc
                ..@3054.end	0.476754	0.476754			0.008913	0.008913	0.0	0.0	libavcodec.so.62	..@3054.end	x86inc.asm	0xc72ab0
               ..@3387.branch_instr	0.476153	0.476153			0.0	0.0	0.0	0.0	libavcodec.so.62	..@3387.branch_instr	h264_idct.asm	0xc72c40
                ..@3054.end	0.476153	0.476153			0.008902	0.008902	0.0	0.0	libavcodec.so.62	..@3054.end	x86inc.asm	0xc72ab0
               ..@3415.branch_instr	0.475665	0.475665			0.0	0.0	0.0	0.0	libavcodec.so.62	..@3415.branch_instr	h264_idct.asm	0xc72ca3
                ..@3054.end	0.475665	0.475665			0.008893	0.008893	0.0	0.0	libavcodec.so.62	..@3054.end	x86inc.asm	0xc72ab0
              ..@7058.end	0.928475	0.928475			0.017358	0.017358	0.0	0.0	libavcodec.so.62	..@7058.end	videodsp.asm	0xd1a1b0
              ..@3682.branch_instr	0.712247	0.712247			0.013316	0.013316	0.0	0.0	libavcodec.so.62	..@3682.branch_instr	h264_idct.asm	0xc72f28
              hl_decode_mb_predict_luma	0.471345	0.471345			0.0	0.0	0.0	0.0	libavcodec.so.62	hl_decode_mb_predict_luma	h264_mb.c	0x3f6f02
               ..@9981.end	0.471345	0.471345			0.008812	0.008812	0.0	0.0	libavcodec.so.62	..@9981.end	x86inc.asm	0xc78e00
              ..@3652.branch_instr	0.452770	0.452770			0.0	0.0	0.0	0.0	libavcodec.so.62	..@3652.branch_instr	h264_idct.asm	0xc72ea7
               ..@3054.end	0.452770	0.452770			0.008465	0.008465	0.0	0.0	libavcodec.so.62	..@3054.end	x86inc.asm	0xc72ab0
             ff_h264_decode_mb_cavlc	30.796062	30.796062			0.061563	0.061563	0.0	0.0	libavcodec.so.62	ff_h264_decode_mb_cavlc	h264_cavlc.c	0x3cf420
              decode_luma_residual	13.909887	13.909887			0.044394	0.044394	0.0	0.0	libavcodec.so.62	decode_luma_residual	h264_cavlc.c	0x3cfd3a
               decode_residual	11.535309	11.535309			0.128458	0.128458	0.0	0.0	libavcodec.so.62	decode_residual	h264_cavlc.c	0x3cdfd0
                get_vlc2	2.308648	2.308648			0.017328	0.017328	0.0	0.0	libavcodec.so.62	get_vlc2	get_bits.h	0x3ce56d
                 NEG_USR32	1.381773	1.381773			0.025833	0.025833	0.0	0.0	libavcodec.so.62	NEG_USR32	mathops.h	0x3ce56d
                get_vlc2	0.477067	0.477067			0.008919	0.008919	0.0	0.0	libavcodec.so.62	get_vlc2	get_bits.h	0x3ce872
                get_vlc2	0.476193	0.476193			0.008903	0.008903	0.0	0.0	libavcodec.so.62	get_vlc2	get_bits.h	0x3cdfec
                get_vlc2	0.475982	0.475982			0.008899	0.008899	0.0	0.0	libavcodec.so.62	get_vlc2	get_bits.h	0x3ce4ed
                show_bits	0.474314	0.474314			0.008867	0.008867	0.0	0.0	libavcodec.so.62	show_bits	get_bits.h	0x3ce099
                get_vlc2	0.451988	0.451988			0.008450	0.008450	0.0	0.0	libavcodec.so.62	get_vlc2	get_bits.h	0x3ce046
              decode_residual	3.995061	3.995061			0.044026	0.044026	0.0	0.0	libavcodec.so.62	decode_residual	h264_cavlc.c	0x3cdfd0
               get_vlc2	1.189093	1.189093			0.022231	0.022231	0.0	0.0	libavcodec.so.62	get_vlc2	get_bits.h	0x3ce046
               get_vlc2	0.451040	0.451040			0.008432	0.008432	0.0	0.0	libavcodec.so.62	get_vlc2	get_bits.h	0x3ce4ed
              get_ue_golomb	1.186430	1.186430			0.022181	0.022181	0.0	0.0	libavcodec.so.62	get_ue_golomb	golomb.h	0x3cfc61
              get_ue_golomb_31	1.152491	1.152491			0.021546	0.021546	0.0	0.0	libavcodec.so.62	get_ue_golomb_31	golomb.h	0x3d11c6
              write_back_motion	1.151099	1.151099			0.0	0.0	0.0	0.0	libavcodec.so.62	write_back_motion	h264_mvpred.h	0x3cfac4
               write_back_motion_list	1.151099	1.151099			0.008891	0.008891	0.0	0.0	libavcodec.so.62	write_back_motion_list	h264_mvpred.h	0x3cfae9
                AV_COPY128	0.675545	0.675545			0.0	0.0	0.0	0.0	libavcodec.so.62	AV_COPY128	intreadwrite.h	0x3cfb3b
                 _mm_store_si128	0.675545	0.675545			0.012630	0.012630	0.0	0.0	libavcodec.so.62	_mm_store_si128	emmintrin.h	0x3cfb3b
              fill_decode_caches	0.950451	0.950451			0.017769	0.017769	0.0	0.0	libavcodec.so.62	fill_decode_caches	h264_mvpred.h	0x3ccc00
              get_ue_golomb	0.945979	0.945979			0.017685	0.017685	0.0	0.0	libavcodec.so.62	get_ue_golomb	golomb.h	0x3cf4e3
              get_chroma_qp	0.712737	0.712737			0.013325	0.013325	0.0	0.0	libavcodec.so.62	get_chroma_qp	h264dec.h	0x3cfcea
              get_se_golomb	0.669994	0.669994			0.012526	0.012526	0.0	0.0	libavcodec.so.62	get_se_golomb	golomb.h	0x3d314b
              fill_decode_neighbors	0.478271	0.478271			0.008941	0.008941	0.0	0.0	libavcodec.so.62	fill_decode_neighbors	h264_mvpred.h	0x3cc9d0
              get_se_golomb	0.476528	0.476528			0.008909	0.008909	0.0	0.0	libavcodec.so.62	get_se_golomb	golomb.h	0x3cfc6c
              decode_mb_skip	0.475745	0.475745			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_mb_skip	h264_mvpred.h	0x3cf6f7
               pred_pskip_motion	0.475745	0.475745			0.008894	0.008894	0.0	0.0	libavcodec.so.62	pred_pskip_motion	h264_mvpred.h	0x3d031f
              get_ue_golomb_long	0.474489	0.474489			0.0	0.0	0.0	0.0	libavcodec.so.62	get_ue_golomb_long	golomb.h	0x3cf4d3
               get_bits_long	0.474489	0.474489			0.0	0.0	0.0	0.0	libavcodec.so.62	get_bits_long	get_bits.h	0x3d0828
                get_bits_long	0.474489	0.474489			0.008871	0.008871	0.0	0.0	libavcodec.so.62	get_bits_long	get_bits.h	0x3d0828
              write_back_non_zero_count	0.472650	0.472650			0.008836	0.008836	0.0	0.0	libavcodec.so.62	write_back_non_zero_count	h264_mvpred.h	0x3d070a
              fill_rectangle	0.451309	0.451309			0.008437	0.008437	0.0	0.0	libavcodec.so.62	fill_rectangle	rectangle.h	0x3d0673
             loop_filter	24.987867	24.987867			0.017341	0.017341	0.0	0.0	libavcodec.so.62	loop_filter	h264_slice.c	0x408a70
              ff_h264_filter_mb_fast	21.509134	21.509134			0.021089	0.021089	0.0	0.0	libavcodec.so.62	ff_h264_filter_mb_fast	h264_loopfilter.c	0x3ddb40
               h264_filter_mb_fast_internal	20.381118	20.381118			0.021775	0.021775	0.0	0.0	libavcodec.so.62	h264_filter_mb_fast_internal	h264_loopfilter.c	0x3ddff0
                filter_mb_edgev	3.521718	3.521718			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgev	h264_loopfilter.c	0x3de101
                 ..@3309.end	3.521718	3.521718			0.043534	0.043534	0.0	0.0	libavcodec.so.62	..@3309.end	x86inc.asm	0xc6cfc0
                  ..@2921.end	1.193115	1.193115			0.022306	0.022306	0.0	0.0	libavcodec.so.62	..@2921.end	x86inc.asm	0xc6ce00
                filter_mb_edgev	1.603755	1.603755			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgev	h264_loopfilter.c	0x3e164f
                 ..@3309.end	1.603755	1.603755			0.008420	0.008420	0.0	0.0	libavcodec.so.62	..@3309.end	x86inc.asm	0xc6cfc0
                  ..@2921.end	1.153386	1.153386			0.021563	0.021563	0.0	0.0	libavcodec.so.62	..@2921.end	x86inc.asm	0xc6ce00
                filter_mb_edgeh	1.430967	1.430967			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgeh	h264_loopfilter.c	0x3e1a48
                 ..@2921.end	1.430967	1.430967			0.026752	0.026752	0.0	0.0	libavcodec.so.62	..@2921.end	x86inc.asm	0xc6ce00
                ..@10809..skip_loop_iter	1.376335	1.376335			0.025731	0.025731	0.0	0.0	libavcodec.so.62	..@10809..skip_loop_iter	x86inc.asm	0xc6f8e8
                filter_mb_edgecv	1.188726	1.188726			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgecv	h264_loopfilter.c	0x3de2ad
                 ..@8895.end	1.188726	1.188726			0.022224	0.022224	0.0	0.0	libavcodec.so.62	..@8895.end	x86inc.asm	0xc6edc0
                filter_mb_edgev	1.188218	1.188218			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgev	h264_loopfilter.c	0x3e1422
                 ..@3309.end	1.188218	1.188218			0.013333	0.013333	0.0	0.0	libavcodec.so.62	..@3309.end	x86inc.asm	0xc6cfc0
                  ..@2921.end	0.475051	0.475051			0.008881	0.008881	0.0	0.0	libavcodec.so.62	..@2921.end	x86inc.asm	0xc6ce00
                filter_mb_edgeh	1.156498	1.156498			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgeh	h264_loopfilter.c	0x3e196f
                 ..@2921.end	1.156498	1.156498			0.021621	0.021621	0.0	0.0	libavcodec.so.62	..@2921.end	x86inc.asm	0xc6ce00
                ..@10856.branch_instr	1.130376	1.130376			0.021133	0.021133	0.0	0.0	libavcodec.so.62	..@10856.branch_instr	x86inc.asm	0xc6f91d
                filter_mb_edgech	0.950165	0.950165			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgech	h264_loopfilter.c	0x3e10b6
                 ..@8673.end	0.950165	0.950165			0.017764	0.017764	0.0	0.0	libavcodec.so.62	..@8673.end	x86inc.asm	0xc6ecc0
                filter_mb_edgecv	0.948273	0.948273			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgecv	h264_loopfilter.c	0x3e151c
                 ..@8895.end	0.948273	0.948273			0.017728	0.017728	0.0	0.0	libavcodec.so.62	..@8895.end	x86inc.asm	0xc6edc0
                filter_mb_edgeh	0.712405	0.712405			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgeh	h264_loopfilter.c	0x3e1153
                 ..@2921.end	0.712405	0.712405			0.013319	0.013319	0.0	0.0	libavcodec.so.62	..@2921.end	x86inc.asm	0xc6ce00
                filter_mb_edgev	0.676422	0.676422			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgev	h264_loopfilter.c	0x3dfc69
                 ..@3309.end	0.676422	0.676422			0.012646	0.012646	0.0	0.0	libavcodec.so.62	..@3309.end	x86inc.asm	0xc6cfc0
                filter_mb_edgeh	0.479527	0.479527			0.008965	0.008965	0.0	0.0	libavcodec.so.62	filter_mb_edgeh	h264_loopfilter.c	0x3e0fea
                filter_mb_edgech	0.476878	0.476878			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgech	h264_loopfilter.c	0x3e06d1
                 ..@8673.end	0.476878	0.476878			0.008915	0.008915	0.0	0.0	libavcodec.so.62	..@8673.end	x86inc.asm	0xc6ecc0
                ..@10809..b_idx_loop	0.476396	0.476396			0.008906	0.008906	0.0	0.0	libavcodec.so.62	..@10809..b_idx_loop	x86inc.asm	0xc6f8ad
                ..@10855..skip_loop_iter	0.475197	0.475197			0.008884	0.008884	0.0	0.0	libavcodec.so.62	..@10855..skip_loop_iter	x86inc.asm	0xc6f950
                filter_mb_edgeh	0.475036	0.475036			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgeh	h264_loopfilter.c	0x3e172e
                 ..@2921.end	0.475036	0.475036			0.008881	0.008881	0.0	0.0	libavcodec.so.62	..@2921.end	x86inc.asm	0xc6ce00
                filter_mb_edgecv	0.474817	0.474817			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgecv	h264_loopfilter.c	0x3de200
                 ..@8895.end	0.474817	0.474817			0.008877	0.008877	0.0	0.0	libavcodec.so.62	..@8895.end	x86inc.asm	0xc6edc0
                filter_mb_edgech	0.474673	0.474673			0.0	0.0	0.0	0.0	libavcodec.so.62	filter_mb_edgech	h264_loopfilter.c	0x3e1009
                 ..@8673.end	0.474673	0.474673			0.008874	0.008874	0.0	0.0	libavcodec.so.62	..@8673.end	x86inc.asm	0xc6ecc0
              fill_filter_caches	1.876277	1.876277			0.008884	0.008884	0.0	0.0	libavcodec.so.62	fill_filter_caches	h264_slice.c	0x408d42
               fill_filter_caches_inter	1.401088	1.401088			0.026194	0.026194	0.0	0.0	libavcodec.so.62	fill_filter_caches_inter	h264_slice.c	0x408ea2
