Function	CPU Time	CPU Time:Effective Time	CPU Time:Spin Time	CPU Time:Overhead Time	Module	Function (Full)	Source File	Start Address
mc_dir_part	0.012690	0.012690	0.0	0.0	libavcodec.so.62	mc_dir_part	h264_mb.c	0x3e5763
ff_h264_loop_filter_strength_mmxext.nofield	0.012668	0.012668	0.0	0.0	libavcodec.so.62	ff_h264_loop_filter_strength_mmxext.nofield	x86inc.asm	0xc6f88b
..@5342.end	0.012667	0.012667	0.0	0.0	libavcodec.so.62	..@5342.end	x86inc.asm	0xc77520
put_h264_qpel16_mc10_ssse3	0.012630	0.012630	0.0	0.0	libavcodec.so.62	put_h264_qpel16_mc10_ssse3	h264_qpel.c	0xc7be40
put_h264_qpel8_mc11_ssse3	0.012043	0.012043	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc11_ssse3	h264_qpel.c	0xc7bae0
ff_h264_idct8_add4_8_sse2.no_dc	0.008527	0.008527	0.0	0.0	libavcodec.so.62	ff_h264_idct8_add4_8_sse2.no_dc	h264_idct.asm	0xc724c6
..@1517.end	0.008526	0.008526	0.0	0.0	libavcodec.so.62	..@1517.end	x86inc.asm	0xc85d70
loop_filter	0.008518	0.008518	0.0	0.0	libavcodec.so.62	loop_filter	h264_slice.c	0x408a70
filter_mb_edgecv	0.008514	0.008514	0.0	0.0	libavcodec.so.62	filter_mb_edgecv	h264_loopfilter.c	0x3de200
fill_rectangle	0.008484	0.008484	0.0	0.0	libavcodec.so.62	fill_rectangle	rectangle.h	0x3cb9f0
..@11165.branch_instr	0.008482	0.008482	0.0	0.0	libavcodec.so.62	..@11165.branch_instr	x86inc.asm	0xc6fbd1
ff_h264_hl_decode_mb	0.008479	0.008479	0.0	0.0	libavcodec.so.62	ff_h264_hl_decode_mb	h264_mb.c	0x3fc2c0
mc_dir_part	0.008479	0.008479	0.0	0.0	libavcodec.so.62	mc_dir_part	h264_mb.c	0x3e4fd3
fill_filter_caches_inter	0.008478	0.008478	0.0	0.0	libavcodec.so.62	fill_filter_caches_inter	h264_slice.c	0x408ea2
decode_cabac_residual_dc_internal	0.008474	0.008474	0.0	0.0	libavcodec.so.62	decode_cabac_residual_dc_internal	h264_cabac.c	0x3c53d0
ff_put_pixels8_l2_shift5_mmxext.loop	0.008473	0.008473	0.0	0.0	libavcodec.so.62	ff_put_pixels8_l2_shift5_mmxext.loop	x86inc.asm	0xc85866
put_h264_qpel8_mc01_sse2	0.008470	0.008470	0.0	0.0	libavcodec.so.62	put_h264_qpel8_mc01_sse2	h264_qpel.c	0xc7f720
..@1989.end	0.008468	0.008468	0.0	0.0	libavcodec.so.62	..@1989.end	x86inc.asm	0xc85fb0
ff_put_h264_chroma_mc8_rnd_ssse3	0.008466	0.008466	0.0	0.0	libavcodec.so.62	ff_put_h264_chroma_mc8_rnd_ssse3	h264_chromamc.asm	0xc6b1f0
ff_h264_biweight_4_mmxext.nextrow	0.008465	0.008465	0.0	0.0	libavcodec.so.62	ff_h264_biweight_4_mmxext.nextrow	x86inc.asm	0xc85dcd
ff_put_h264_qpel8_v_lowpass_sse2	0.008465	0.008465	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel8_v_lowpass_sse2	h264_qpel.c	0xc7b9c6
_mm_load_si128	0.008464	0.008464	0.0	0.0	libavcodec.so.62	_mm_load_si128	emmintrin.h	0x408f0d
..@3436.branch_instr	0.008463	0.008463	0.0	0.0	libavcodec.so.62	..@3436.branch_instr	h264_idct.asm	0xc72cee
mc_part_weighted	0.008462	0.008462	0.0	0.0	libavcodec.so.62	mc_part_weighted	h264_mb.c	0x3e4b10
decode_cabac_mb_skip	0.008461	0.008461	0.0	0.0	libavcodec.so.62	decode_cabac_mb_skip	h264_cabac.c	0x3c51f0
get_cabac_bypass_x86	0.008460	0.008460	0.0	0.0	libavcodec.so.62	get_cabac_bypass_x86	cabac.h	0x3c5b88
..@3429.branch_instr	0.008459	0.008459	0.0	0.0	libavcodec.so.62	..@3429.branch_instr	h264_idct.asm	0xc72cd5
get_cabac_cbf_ctx	0.008457	0.008457	0.0	0.0	libavcodec.so.62	get_cabac_cbf_ctx	h264_cabac.c	0x3c9472
fetch_diagonal_mv	0.008457	0.008457	0.0	0.0	libavcodec.so.62	fetch_diagonal_mv	h264_mvpred.h	0x3c9ce0
backup_mb_border	0.008456	0.008456	0.0	0.0	libavcodec.so.62	backup_mb_border	h264_slice.c	0x408b5e
fill_rectangle	0.008454	0.008454	0.0	0.0	libavcodec.so.62	fill_rectangle	rectangle.h	0x3d588a
decode_cabac_residual_nondc	0.008453	0.008453	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc	h264_cabac.c	0x3c8b76
hl_decode_mb_idct_luma	0.008453	0.008453	0.0	0.0	libavcodec.so.62	hl_decode_mb_idct_luma	h264_mb.c	0x3f743e
mc_dir_part	0.008443	0.008443	0.0	0.0	libavcodec.so.62	mc_dir_part	h264_mb.c	0x3e4c47
__GI___libc_read	0.008441	0.008441	0.0	0.0	libc.so.6	__GI___libc_read	read.c	0x11ba80
..@10971.branch_instr	0.008440	0.008440	0.0	0.0	libavcodec.so.62	..@10971.branch_instr	x86inc.asm	0xc6f9d0
mc_dir_part	0.008439	0.008439	0.0	0.0	libavcodec.so.62	mc_dir_part	h264_mb.c	0x3e52f0
prefetch_motion	0.008436	0.008436	0.0	0.0	libavcodec.so.62	prefetch_motion	h264_mb.c	0x3f70db
write_back_motion_list	0.008436	0.008436	0.0	0.0	libavcodec.so.62	write_back_motion_list	h264_mvpred.h	0x3c7740
ff_put_h264_qpel4_h_lowpass_l2_mmxext.loop	0.008436	0.008436	0.0	0.0	libavcodec.so.62	ff_put_h264_qpel4_h_lowpass_l2_mmxext.loop	x86inc.asm	0xc83c6d
get_dct8x8_allowed	0.008428	0.008428	0.0	0.0	libavcodec.so.62	get_dct8x8_allowed	h264_mvpred.h	0x3c9a40
..@2410.end	0.008425	0.008425	0.0	0.0	libavcodec.so.62	..@2410.end	x86inc.asm	0xc83f90
..@10968..skip_loop_iter	0.008416	0.008416	0.0	0.0	libavcodec.so.62	..@10968..skip_loop_iter	x86inc.asm	0xc6fa98
prefetch_motion	0.008379	0.008379	0.0	0.0	libavcodec.so.62	prefetch_motion	h264_mb.c	0x3f7381
